player_id,season,player_name,position,team,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,snap_pct_mean,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_adot,pfr_ybc,pfr_ybc_per_rec,pfr_yac,pfr_yac_per_rec,pfr_broken_tackles,pfr_rec_per_broken_tackle,pfr_drops,pfr_first_downs,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,play_share_part,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,target_epa,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,rz_target_share_of_own,third_down_conv_rate
00-0034270,2022,Tyler Conklin,TE,NYJ,1,17,87,58,552,3,617,284,25,2.41530211715485,2,3,0,131.5,588,5173,627,405,588,5173,405,17,17.0,861.0,1114.0,0.77,129.0,888.0,545.0,280.0,1150.0,688.0,391.0,87.0,58.0,6.8,259.0,4.5,293.0,5.1,2.0,29.0,4.0,25.0,4.80859375,4.20150877703963,7.28057471264368,12.8143346726064,5.06103448275862,4.74290017771555,0.318134305043073,66.6666666666667,87.0,4.0,3.0,5.0,6.0,33.0,14.0,2.4153021171548597,0.14795918367346939,0.11927314904310844,0.14795918367346939,0.11927314904310844,0.0049382716049382715,0.0049382716049382715,1.0,0.30542997984038,0.8946515397082658,7.091954022988506,0.6666666666666666,0.02776209330063046,1.5,9.517241379310345,0.7728904847396768,50.64705882352941,0.7921511627906976,0.7161125319693095,0.7721739130434783,5.117647058823529,3.411764705882353,32.470588235294116,0.17647058823529413,36.294117647058826,7.735294117647059,0.11764705882352941,0.17647058823529413,0.0,545.0,32.05882352941177,0.1596330275229358,1.0128440366972478,0.04597701149425287,0.02776209330063057,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.35294117647058826,1.9411764705882353,0.06896551724137931,0.04597701149425287,0.42424242424242425
00-0033288,2022,George Kittle,TE,SF,1,15,86,60,765,11,550,386,36,39.60728645684703,0,0,0,200.5,454,3100,460,422,504,3484,504,17,15.0,859.0,956.0,0.896,3.0,877.0,474.0,347.0,1123.0,556.0,488.0,86.0,60.0,6.5,383.0,6.4,382.0,6.4,4.0,15.0,3.0,36.0,5.56226666666667,3.25358528152255,7.28546511627907,18.1887589956774,6.78483333333333,5.24314524039878,1.54168809293455,69.7674418604651,86.0,16.0,8.0,11.0,6.0,27.0,16.0,39.60728645684706,0.1894273127753304,0.1774193548387097,0.17063492063492064,0.15786452353616534,0.0,0.0,0.8823529411764706,0.40833451755009237,1.3909090909090909,6.395348837209302,0.6976744186046512,0.46054984252147707,,12.75,0.8985355648535565,57.266666666666666,0.8525179856115108,0.7110655737704918,0.7809439002671416,5.733333333333333,4.0,51.0,0.7333333333333333,36.666666666666664,13.366666666666667,0.0,0.0,0.0,474.0,31.6,0.18143459915611815,1.6139240506329113,0.03488372093023256,0.46054984252147746,1.0666666666666667,0.5333333333333333,0.7333333333333333,0.4,1.8,0.06976744186046512,0.18604651162790697,0.5925925925925926
00-0037247,2022,George Pickens,WR,PIT,1,17,84,52,801,4,1240,104,38,45.349109522304204,3,24,1,166.5,548,4708,571,500,548,4708,500,17,17.0,882.0,1160.0,0.76,3.0,900.0,581.0,261.0,1185.0,642.0,463.0,84.0,52.0,14.5,697.0,13.4,104.0,2.0,5.0,10.4,3.0,38.0,4.73095238095238,2.37049070885511,14.7589285714286,26.8290149385513,2.3625,1.76785201251271,0.594647987487287,61.9047619047619,84.0,7.0,4.0,6.0,27.0,30.0,16.0,44.29610952230421,0.15328467153284672,0.26338147833474934,0.15328467153284672,0.26338147833474934,0.006,0.006,1.0,0.4142940421335946,0.6459677419354839,14.761904761904763,0.6190476190476191,0.5398703514560024,8.0,15.403846153846153,0.7603448275862069,51.88235294117647,0.9049844236760125,0.5637149028077754,0.759493670886076,4.9411764705882355,3.0588235294117645,47.11764705882353,0.23529411764705882,72.94117647058823,9.794117647058824,0.17647058823529413,1.411764705882353,0.058823529411764705,581.0,34.1764705882353,0.14457831325301204,1.378657487091222,0.03571428571428571,0.5273346371702882,0.4117647058823529,0.23529411764705882,0.35294117647058826,1.588235294117647,1.7647058823529411,0.32142857142857145,0.08333333333333333,0.5333333333333333
00-0033009,2022,Tyler Boyd,WR,CIN,1,16,82,58,762,5,755,249,41,28.99062020583345,0,0,0,167.12,594,4173,610,399,594,4173,399,16,16.0,797.0,1107.0,0.726875,3.0,809.0,569.0,196.0,1133.0,685.0,355.0,82.0,58.0,9.2,513.0,8.8,249.0,4.3,2.0,29.0,3.0,42.0,5.09611111111111,2.70463888660017,9.41451219512195,18.0715615014572,4.47224137931034,3.45272749046609,1.01951388884426,70.7317073170732,82.0,11.0,4.0,4.0,7.0,26.0,15.0,29.83162020583348,0.13804713804713806,0.18092499400910617,0.13804713804713806,0.18092499400910617,0.0,0.0,1.0,0.33371820287708137,1.0092715231788079,9.207317073170731,0.7073170731707317,0.35354414885162744,,13.137931034482758,0.7199638663053297,49.8125,0.8306569343065694,0.5521126760563381,0.7140335392762577,5.125,3.625,47.625,0.3125,47.1875,10.445,0.0,0.0,0.0,569.0,35.5625,0.14411247803163443,1.3391915641476275,0.036585365853658534,0.36380024641260345,0.6875,0.25,0.25,0.4375,1.625,0.08536585365853659,0.13414634146341464,0.5769230769230769
00-0029293,2022,Marvin Jones,WR,JAX,1,16,81,46,529,3,1071,95,30,11.479467955404148,0,0,0,116.89999999999999,552,4265,574,415,574,4352,448,17,16.0,700.0,1060.0,0.663125,0.0,717.0,476.0,200.0,1149.0,652.0,423.0,81.0,46.0,13.2,434.0,9.4,95.0,2.1,0.0,,5.0,29.0,5.868,2.05468591094915,13.5246913580247,25.7783508914768,2.31478260869565,2.54818926959827,-0.233406660902621,56.7901234567901,81.0,11.0,5.0,8.0,15.0,20.0,9.0,11.479467955404148,0.14673913043478262,0.2511137162954279,0.14111498257839722,0.24609375,0.0,0.0,0.9411764705882353,0.39588829705897344,0.4939309056956116,13.222222222222221,0.5679012345679012,0.14172182660992777,,11.5,0.660377358490566,43.75,0.7300613496932515,0.4728132387706856,0.6240208877284595,5.0625,2.875,33.0625,0.1875,66.9375,7.3062499999999995,0.0,0.0,0.0,476.0,29.75,0.17016806722689076,1.111344537815126,0.06172839506172839,0.14172182660992777,0.6875,0.3125,0.5,0.9375,1.25,0.18518518518518517,0.13580246913580246,0.45
00-0034272,2022,Marquez Valdes-Scantling,WR,KC,1,17,81,42,687,2,1153,122,32,17.297868028928427,1,-3,0,122.4,614,4712,651,417,614,4712,417,17,17.0,777.0,1149.0,0.6741176470588235,0.0,779.0,557.0,185.0,1161.0,726.0,365.0,81.0,42.0,13.9,538.0,12.8,149.0,3.5,0.0,,5.0,32.0,6.36602564102564,2.83261301215712,13.9424691358025,24.7585724589546,3.37809523809524,4.41910700457936,-1.04101176648412,51.8518518518519,81.0,11.0,5.0,6.0,18.0,24.0,9.0,17.297868028928427,0.13192182410423453,0.2446943972835314,0.13192182410423453,0.2446943972835314,0.002398081534772182,0.002398081534772182,1.0,0.36916881425482373,0.5958369470945359,14.234567901234568,0.5185185185185185,0.213553926283067,-3.0,16.357142857142858,0.6762402088772846,45.705882352941174,0.7672176308539945,0.5068493150684932,0.6709732988802756,4.764705882352941,2.4705882352941178,40.411764705882355,0.11764705882352941,67.82352941176471,7.2,0.058823529411764705,-0.17647058823529413,0.0,557.0,32.76470588235294,0.14542190305206462,1.2333931777378815,0.06172839506172839,0.213553926283067,0.6470588235294118,0.29411764705882354,0.35294117647058826,1.0588235294117647,1.411764705882353,0.2222222222222222,0.13580246913580246,0.375
00-0033885,2022,David Njoku,TE,CLE,1,14,80,58,628,4,535,332,36,24.657573101232842,2,-8,0,142.0,432,3771,460,426,507,4453,532,17,14.0,817.0,972.0,0.8428571428571429,0.0,829.0,441.0,328.0,1196.0,615.0,491.0,80.0,58.0,6.5,290.0,5.0,338.0,5.8,3.0,19.3,3.0,36.0,5.18322033898305,3.06870829838062,6.826,12.4424960638712,5.99551724137931,4.89328256715824,1.10223467422107,72.5,80.0,20.0,7.0,6.0,9.0,21.0,9.0,24.657573101232835,0.18518518518518517,0.14187218244497482,0.15779092702169625,0.12014372333258477,0.004694835680751174,0.0037593984962406013,0.8235294117647058,0.37708830548926014,1.1738317757009347,6.6875,0.725,0.30821966376541055,-4.0,10.827586206896552,0.8405349794238683,58.357142857142854,0.7170731707317073,0.6680244399185336,0.6931438127090301,5.714285714285714,4.142857142857143,44.857142857142854,0.2857142857142857,38.214285714285715,10.142857142857142,0.14285714285714285,-0.5714285714285714,0.0,441.0,31.5,0.18140589569160998,1.4240362811791383,0.0375,0.30821966376541043,1.4285714285714286,0.5,0.42857142857142855,0.6428571428571429,1.5,0.1125,0.25,0.42857142857142855
00-0036326,2022,Chase Claypool,WR,PIT,2,15,79,46,451,1,817,143,24,-5.912490091524604,9,59,0,105.03999999999999,444,3948,462,404,548,4708,500,17,15.0,662.0,951.0,0.6920000000000001,0.0,673.0,423.0,208.0,2237.0,1151.0,939.0,79.0,46.0,10.3,302.0,6.6,149.0,3.2,2.0,23.0,4.0,24.0,5.62493333333334,2.79770880878956,10.3855696202532,25.3469347404323,3.14152173913043,3.25559439347785,-0.114072654347412,58.2278481012658,79.0,6.0,3.0,3.0,17.0,23.0,12.0,-5.912490091524573,0.17792792792792791,0.2069402228976697,0.14416058394160583,0.1735344095157179,0.022277227722772276,0.018,0.8823529411764706,0.41175004792026065,0.5520195838433293,10.341772151898734,0.5822784810126582,-0.07484164672815954,6.555555555555555,9.804347826086957,0.6961093585699264,44.13333333333333,0.36750651607298,0.2215122470713525,0.30084935181046046,5.266666666666667,3.066666666666667,30.066666666666666,0.06666666666666667,54.46666666666667,7.002666666666666,0.6,3.933333333333333,0.0,423.0,28.2,0.1867612293144208,1.066193853427896,0.05063291139240506,-0.07484164672815916,0.4,0.2,0.2,1.1333333333333333,1.5333333333333334,0.21518987341772153,0.0759493670886076,0.5217391304347826
00-0037664,2022,Alec Pierce,WR,IND,1,16,78,41,593,2,914,113,28,19.4288318037164,0,0,0,112.30000000000001,550,3581,574,426,579,3837,439,17,16.0,725.0,1101.0,0.6643749999999999,1.0,736.0,480.0,220.0,1173.0,689.0,417.0,78.0,41.0,11.7,480.0,11.7,113.0,2.8,0.0,,3.0,28.0,6.14602564102564,1.94364136996328,12.0864102564103,24.3883762381873,2.7909756097561,2.48302250382454,0.307953105931553,52.5641025641026,78.0,6.0,3.0,4.0,15.0,23.0,9.0,19.428831803716413,0.14181818181818182,0.2552359676068137,0.13471502590673576,0.23820693249934846,0.0,0.0,0.9411764705882353,0.39139245005204226,0.6487964989059081,11.717948717948717,0.5256410256410257,0.2490875872271333,,14.463414634146341,0.6584922797456857,45.3125,0.6966618287373004,0.5275779376498801,0.6274509803921569,4.875,2.5625,37.0625,0.125,57.125,7.018750000000001,0.0,0.0,0.0,480.0,30.0,0.1625,1.2354166666666666,0.038461538461538464,0.2490875872271335,0.375,0.1875,0.25,0.9375,1.4375,0.19230769230769232,0.07692307692307693,0.391304347826087
00-0032775,2022,Demarcus Robinson,WR,BAL,1,16,75,48,458,2,676,150,23,3.59860045872243,0,0,0,103.8,449,3929,472,482,465,4014,526,17,17.0,637.0,1096.0,0.5758823529411764,4.0,644.0,355.0,252.0,1113.0,563.0,474.0,75.0,48.0,9.0,312.0,6.5,146.0,3.0,1.0,48.0,3.0,23.0,7.038,2.97529479752975,9.25013333333333,17.534024995893,3.33354166666667,3.06060590864001,0.272935758026658,64.0,75.0,10.0,3.0,8.0,10.0,17.0,8.0,3.5986004587224425,0.16703786191536749,0.17205395775006363,0.16129032258064516,0.1684105630293971,0.0,0.0,0.9411764705882353,0.37099456329809577,0.6775147928994083,9.013333333333334,0.64,0.0479813394496324,,9.541666666666666,0.5812043795620438,37.470588235294116,0.6305506216696269,0.5316455696202531,0.5786163522012578,4.6875,3.0,28.625,0.125,42.25,6.4875,0.0,0.0,0.0,355.0,22.1875,0.2112676056338028,1.2901408450704226,0.04,0.047981339449632565,0.625,0.1875,0.5,0.625,1.0625,0.13333333333333333,0.13333333333333333,0.47058823529411764
00-0032398,2022,Chris Moore,WR,HOU,1,15,74,48,548,2,639,267,24,7.128327410024388,3,3,0,115.1,504,3990,525,349,558,4358,398,17,16.0,678.0,1005.0,0.670625,24.0,693.0,443.0,213.0,1086.0,641.0,376.0,74.0,48.0,8.8,285.0,5.9,263.0,5.5,2.0,24.0,2.0,24.0,6.11111111111111,3.0083352964614,9.3072972972973,16.4861837191934,5.713125,4.0678744349382,1.6452505650618,64.8648648648649,74.0,11.0,2.0,5.0,9.0,17.0,6.0,7.128327410024395,0.14682539682539683,0.16015037593984963,0.13261648745519714,0.1466268930702157,0.008595988538681949,0.007537688442211055,0.8823529411764706,0.33234335839598994,0.8575899843505478,8.635135135135135,0.6486486486486487,0.09632874878411335,1.0,11.416666666666666,0.6746268656716418,42.375,0.6911076443057722,0.5664893617021277,0.638121546961326,4.933333333333334,3.2,36.53333333333333,0.13333333333333333,42.6,7.673333333333333,0.2,0.2,0.0,443.0,29.533333333333335,0.1670428893905192,1.237020316027088,0.02702702702702703,0.09632874878411345,0.7333333333333333,0.13333333333333333,0.3333333333333333,0.6,1.1333333333333333,0.12162162162162163,0.14864864864864866,0.35294117647058826
00-0033591,2022,Noah Brown,WR,DAL,1,16,74,43,555,3,800,128,25,-3.5267449333168983,0,0,0,114.5,519,4283,529,502,545,4470,531,17,16.0,822.0,1101.0,0.74875,68.0,837.0,460.0,336.0,1183.0,600.0,514.0,74.0,43.0,10.8,427.0,9.9,128.0,3.0,4.0,10.8,6.0,25.0,6.78638888888889,2.35197902489441,11.2937837837838,18.4756801209694,3.04976744186047,2.76725033418501,0.282517107675451,58.1081081081081,74.0,13.0,5.0,6.0,9.0,26.0,10.0,-2.5797449333169062,0.14258188824662812,0.18678496381041326,0.13577981651376148,0.1789709172259508,0.0,0.0,0.9411764705882353,0.3446223070372315,0.69375,10.81081081081081,0.581081081081081,-0.04765871531509322,,12.906976744186046,0.7465940054495913,51.375,0.7666666666666667,0.6536964980544747,0.7075232459847844,4.625,2.6875,34.6875,0.1875,50.0,7.15625,0.0,0.0,0.0,460.0,28.75,0.1608695652173913,1.2065217391304348,0.08108108108108109,-0.034861418017796034,0.8125,0.3125,0.375,0.5625,1.625,0.12162162162162163,0.17567567567567569,0.38461538461538464
00-0034764,2022,Michael Gallup,WR,DAL,1,14,74,39,424,4,819,107,25,-0.4773392622954442,0,0,0,105.4,444,3684,452,456,545,4470,531,17,14.0,738.0,965.0,0.7571428571428571,0.0,746.0,422.0,294.0,1183.0,600.0,514.0,74.0,39.0,11.1,317.0,8.1,107.0,2.7,0.0,,6.0,25.0,6.08824324324324,2.39760461695682,11.6939189189189,19.1302675385656,2.96102564102564,2.99497246674163,-0.0339468257159909,52.7027027027027,74.0,13.0,7.0,10.0,8.0,32.0,13.0,-0.47733926229543466,0.16666666666666666,0.22231270358306188,0.13577981651376148,0.18322147651006712,0.0,0.0,0.8235294117647058,0.4056188925081433,0.5177045177045178,11.067567567567568,0.527027027027027,-0.0064505305715600566,,10.871794871794872,0.7647668393782383,52.714285714285715,0.7033333333333334,0.5719844357976653,0.6306001690617076,5.285714285714286,2.7857142857142856,30.285714285714285,0.2857142857142857,58.5,7.528571428571429,0.0,0.0,0.0,422.0,30.142857142857142,0.17535545023696683,1.004739336492891,0.08108108108108109,-0.006450530571559928,0.9285714285714286,0.5,0.7142857142857143,0.5714285714285714,2.2857142857142856,0.10810810810810811,0.17567567567567569,0.40625
00-0035535,2022,Darius Slayton,WR,NYG,1,13,71,46,724,2,884,262,30,35.254165374586414,0,0,0,128.4,366,2543,388,409,489,3334,520,17,16.0,698.0,1075.0,0.653125,0.0,711.0,402.0,268.0,1175.0,630.0,451.0,71.0,46.0,12.5,462.0,10.0,262.0,5.7,2.0,23.0,7.0,30.0,6.73478260869565,2.54514842247559,12.2894366197183,27.9315212763574,5.93695652173913,4.45759321396187,1.47936330777726,64.7887323943662,71.0,3.0,1.0,2.0,11.0,15.0,10.0,35.254165374586414,0.19398907103825136,0.347620920173024,0.14519427402862986,0.26514697060587883,0.0,0.0,0.7647058823529411,0.5343182506784938,0.8190045248868778,12.450704225352112,0.647887323943662,0.4965375404871326,,15.73913043478261,0.6493023255813953,43.625,0.638095238095238,0.5942350332594235,0.6051063829787234,5.461538461538462,3.5384615384615383,55.69230769230769,0.15384615384615385,68.0,9.876923076923077,0.0,0.0,0.0,402.0,30.923076923076923,0.17661691542288557,1.800995024875622,0.09859154929577464,0.4965375404871326,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.8461538461538461,1.1538461538461537,0.15492957746478872,0.04225352112676056,0.6666666666666666
00-0034286,2022,Richie James,WR,NYG,1,16,70,57,569,4,509,176,29,24.495805307908896,2,6,0,138.5,472,3238,503,473,489,3334,520,17,15.0,524.0,1135.0,0.4688235294117647,66.0,539.0,344.0,149.0,1175.0,630.0,451.0,70.0,57.0,7.2,393.0,6.9,176.0,3.1,1.0,57.0,3.0,29.0,6.745,3.19032753870123,7.17485714285714,16.0773906891728,3.30859649122807,4.10272933669418,-0.794132845466105,81.4285714285714,70.0,7.0,4.0,1.0,2.0,22.0,7.0,24.495805307908885,0.1483050847457627,0.15719579987646695,0.14314928425357873,0.15266946610677865,0.004228329809725159,0.0038461538461538464,0.9411764705882353,0.3324946870321709,1.117878192534381,7.271428571428571,0.8142857142857143,0.34994007582726994,3.0,9.982456140350877,0.4616740088105727,34.93333333333333,0.546031746031746,0.3303769401330377,0.45872340425531916,4.375,3.5625,35.5625,0.25,31.8125,8.65625,0.125,0.375,0.0,344.0,21.5,0.20348837209302326,1.6540697674418605,0.04285714285714286,0.34994007582726977,0.4375,0.25,0.0625,0.125,1.375,0.02857142857142857,0.1,0.3181818181818182
00-0034411,2022,Russell Gage,WR,TB,1,13,70,51,426,5,383,171,31,20.507765041897294,0,0,0,123.6,556,3948,576,287,724,5162,386,17,13.0,529.0,920.0,0.5784615384615385,2.0,538.0,373.0,137.0,1249.0,780.0,373.0,70.0,51.0,5.5,255.0,5.0,171.0,3.4,2.0,25.5,3.0,31.0,7.0065625,3.32763777949217,5.93028571428572,8.17777077341319,3.50823529411765,4.04832211810393,-0.540086823986283,72.8571428571429,70.0,18.0,9.0,8.0,3.0,15.0,7.0,20.401765041897306,0.12589928057553956,0.0970111448834853,0.09668508287292818,0.07419604804339404,0.0,0.0,0.7647058823529411,0.25675672228174906,1.112271540469974,5.4714285714285715,0.7285714285714285,0.2929680720271042,,8.352941176470589,0.575,40.69230769230769,0.4782051282051282,0.3672922252010724,0.4307445956765412,5.384615384615385,3.923076923076923,32.76923076923077,0.38461538461538464,29.46153846153846,9.507692307692308,0.0,0.0,0.0,373.0,28.692307692307693,0.1876675603217158,1.1420911528150135,0.04285714285714286,0.29145378631281865,1.3846153846153846,0.6923076923076923,0.6153846153846154,0.23076923076923078,1.1538461538461537,0.04285714285714286,0.2571428571428571,0.4666666666666667
00-0030061,2022,Zach Ertz,TE,ARI,1,10,69,47,406,4,548,130,24,8.380928354410038,0,0,0,115.60000000000001,383,2597,401,260,635,4604,434,17,10.0,575.0,726.0,0.786,3.0,590.0,387.0,161.0,1229.0,753.0,393.0,69.0,47.0,7.9,276.0,5.9,130.0,2.8,2.0,23.5,3.0,24.0,5.13912280701754,3.02991669826691,7.75536231884058,12.3033627781431,2.96531914893617,3.33626716221702,-0.370948013280851,68.1159420289855,69.0,15.0,10.0,6.0,8.0,16.0,5.0,6.274928354410032,0.1801566579634465,0.21101270696958027,0.10866141732283464,0.11902693310165074,0.0,0.0,0.5882352941176471,0.4179438818238759,0.7408759124087592,7.942028985507246,0.6811594202898551,0.12146272977405852,,8.638297872340425,0.7920110192837465,57.5,0.5139442231075697,0.40966921119592875,0.48006509357200977,6.9,4.7,40.6,0.4,54.8,11.56,0.0,0.0,0.0,387.0,38.7,0.17829457364341086,1.049095607235142,0.043478260869565216,0.09094099064362365,1.5,1.0,0.6,0.8,1.6,0.11594202898550725,0.21739130434782608,0.3125
00-0034351,2022,Dallas Goedert,TE,PHI,1,12,69,55,702,3,424,420,40,45.18798707281718,0,0,0,141.2,351,2885,374,374,505,4442,544,17,12.0,735.0,813.0,0.9,4.0,747.0,398.0,296.0,1202.0,625.0,490.0,69.0,55.0,6.1,282.0,5.1,420.0,7.6,2.0,27.5,1.0,40.0,6.19363636363636,3.65057874091328,5.8975,9.33109651959849,7.90181818181818,6.39316369037061,1.50865449144757,79.7101449275362,69.0,10.0,3.0,2.0,3.0,11.0,8.0,45.187987072817165,0.19658119658119658,0.14696707105719237,0.13663366336633664,0.09545249887438091,0.0,0.0,0.7058823529411765,0.3977487446118295,1.6556603773584906,6.144927536231884,0.7971014492753623,0.6548983633741621,,12.763636363636364,0.9040590405904059,61.25,0.6368,0.6040816326530613,0.6214642262895175,5.75,4.583333333333333,58.5,0.25,35.333333333333336,11.766666666666666,0.0,0.0,0.0,398.0,33.166666666666664,0.17336683417085427,1.763819095477387,0.014492753623188406,0.6548983633741619,0.8333333333333334,0.25,0.16666666666666666,0.25,0.9166666666666666,0.043478260869565216,0.14492753623188406,0.7272727272727273
00-0036290,2022,Cole Kmet,TE,CHI,1,17,69,50,544,7,463,286,27,11.231644300971713,2,9,0,147.29999999999998,359,3426,377,558,359,3426,558,17,17.0,971.0,1034.0,0.9352941176470588,57.0,987.0,481.0,445.0,1052.0,509.0,476.0,69.0,50.0,6.7,258.0,5.2,286.0,5.7,3.0,16.7,2.0,27.0,5.69365384615385,4.35614636509373,6.6172463768116,14.1056930662482,6.2226,6.33398607076302,-0.111386070763023,72.463768115942,69.0,10.0,5.0,3.0,7.0,16.0,8.0,12.178644300971724,0.19220055710306408,0.13514302393461763,0.19220055710306408,0.13514302393461763,0.0035842293906810036,0.0035842293906810036,1.0,0.3829009524088285,1.1749460043196545,6.7101449275362315,0.7246376811594203,0.1627774536372712,4.5,10.88,0.9390715667311412,57.11764705882353,0.9449901768172888,0.9348739495798319,0.938212927756654,4.0588235294117645,2.9411764705882355,32.0,0.4117647058823529,27.235294117647058,8.66470588235294,0.11764705882352941,0.5294117647058824,0.0,481.0,28.294117647058822,0.14345114345114346,1.130977130977131,0.028985507246376812,0.17650209131843078,0.5882352941176471,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.9411764705882353,0.10144927536231885,0.14492753623188406,0.5
00-0034830,2022,Hayden Hurst,TE,CIN,1,13,68,52,414,2,340,186,25,20.734153085926952,0,0,0,105.39999999999999,475,3405,486,328,594,4173,399,16,13.0,545.0,891.0,0.6138461538461539,61.0,557.0,401.0,121.0,1133.0,685.0,355.0,68.0,52.0,4.9,222.0,4.3,192.0,3.7,5.0,10.4,2.0,26.0,6.008,3.86156298616929,5.03602941176471,8.01643316127673,3.82442307692308,3.92774037585384,-0.103317298930765,76.4705882352941,68.0,9.0,4.0,1.0,2.0,22.0,14.0,20.734153085926952,0.1431578947368421,0.09985315712187959,0.11447811447811448,0.08147615624251138,0.0,0.0,0.8125,0.28463405209057885,1.2176470588235293,5.0,0.7647058823529411,0.304914015969514,,7.961538461538462,0.611672278338945,41.92307692307692,0.5854014598540146,0.3408450704225352,0.4916151809355693,5.230769230769231,4.0,31.846153846153847,0.15384615384615385,26.153846153846153,8.107692307692307,0.0,0.0,0.0,401.0,30.846153846153847,0.16957605985037408,1.032418952618454,0.029411764705882353,0.304914015969514,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.15384615384615385,1.6923076923076923,0.029411764705882353,0.1323529411764706,0.6363636363636364
