gsis_id,season,name,position,games,targets,receptions,rec_yards,carries,rush_yards,ppr,ppg,touches,birth_date,rookie_season,draft_year,draft_round,draft_pick,display_name,age,exp,imputed_targets
00-0035250,2022,Devin Singletary,RB,16,52,38,280,177,819,177.9,11.11875,229,1997-09-03,2019,2019.0,3.0,74.0,Devin Singletary,24.993839835728952,3,False
00-0035250,2023,Devin Singletary,RB,17,38,30,193,216,898,167.34,9.843529411764706,254,1997-09-03,2019,2019.0,3.0,74.0,Devin Singletary,25.99315537303217,4,False
00-0035250,2024,Devin Singletary,RB,15,24,21,119,113,437,96.6,6.4399999999999995,137,1997-09-03,2019,2019.0,3.0,74.0,Devin Singletary,26.99520876112252,5,False
00-0035250,2025,Devin Singletary,RB,17,19,18,151,119,437,108.8,6.3999999999999995,138,1997-09-03,2019,2019.0,3.0,74.0,Devin Singletary,27.994524298425738,6,False
00-0035261,2019,Tony Pollard,RB,14,20,15,107,86,455,89.2,6.371428571428572,106,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,22.338124572210816,0,False
00-0035261,2020,Tony Pollard,RB,16,40,28,193,101,435,120.8,7.55,141,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,23.34017796030116,1,False
00-0035261,2021,Tony Pollard,RB,15,46,39,337,130,719,162.6,10.84,176,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,24.33949349760438,2,False
00-0035261,2022,Tony Pollard,RB,16,55,39,371,193,1007,248.8,15.55,248,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,25.3388090349076,3,False
00-0035261,2023,Tony Pollard,RB,17,67,55,311,252,1005,222.6,13.094117647058823,319,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,26.338124572210816,4,False
00-0035261,2024,Tony Pollard,RB,16,57,41,238,260,1079,200.7,12.54375,317,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,27.34017796030116,5,False
00-0035261,2025,Tony Pollard,RB,17,41,33,206,242,1082,185.8,10.929411764705884,283,1997-04-30,2019,2019.0,4.0,128.0,Tony Pollard,28.33949349760438,6,False
00-0035268,2019,Ryquell Armstead,RB,14,24,14,144,35,108,51.2,3.6571428571428575,59,1996-10-30,2019,2019.0,5.0,140.0,Ryquell Armstead,22.836413415468854,0,False
00-0035268,2021,Ryquell Armstead,RB,2,4,3,16,15,80,12.6,6.3,19,1996-10-30,2019,2019.0,5.0,140.0,Ryquell Armstead,24.83778234086242,2,False
00-0035273,2019,Qadree Ollison,RB,6,2,1,7,22,50,30.7,5.116666666666666,24,1996-09-08,2019,2019.0,5.0,152.0,Qadree Ollison,22.978781656399725,0,False
00-0035273,2020,Qadree Ollison,RB,1,0,0,0,1,3,0.3,0.3,1,1996-09-08,2019,2019.0,5.0,152.0,Qadree Ollison,23.980835044490075,1,False
00-0035273,2021,Qadree Ollison,RB,6,6,4,12,21,105,19.700000000000003,3.2833333333333337,27,1996-09-08,2019,2019.0,5.0,152.0,Qadree Ollison,24.980150581793293,2,False
00-0035273,2022,Qadree Ollison,RB,2,0,0,0,0,0,0.0,0.0,0,1996-09-08,2019,2019.0,5.0,152.0,Qadree Ollison,25.97946611909651,3,False
00-0035275,2019,Jordan Scarlett,RB,3,0,0,0,4,9,0.9,0.3,4,1995-07-08,2019,2019.0,5.0,154.0,Jordan Scarlett,24.150581793292265,0,False
00-0035287,2019,KeeSean Johnson,WR,10,42,21,187,1,3,46.0,4.6,43,1996-10-09,2019,2019.0,6.0,174.0,KeeSean Johnson,22.89390828199863,0,False
00-0035287,2020,KeeSean Johnson,WR,8,23,15,173,0,0,32.3,4.0375,23,1996-10-09,2019,2019.0,6.0,174.0,KeeSean Johnson,23.89596167008898,1,False
00-0035291,2020,Trayveon Williams,RB,6,5,5,30,26,157,21.7,3.6166666666666663,31,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,22.872005475701577,1,False
00-0035291,2021,Trayveon Williams,RB,4,2,1,4,15,51,6.5,1.625,17,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,23.871321013004792,2,False
00-0035291,2022,Trayveon Williams,RB,7,3,2,30,6,30,8.0,1.1428571428571428,9,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,24.870636550308006,3,False
00-0035291,2023,Trayveon Williams,RB,16,9,7,10,15,69,14.9,0.93125,24,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,25.869952087611225,4,False
00-0035291,2024,Trayveon Williams,RB,5,0,0,0,0,0,0.0,0.0,0,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,26.872005475701577,5,False
00-0035291,2025,Trayveon Williams,RB,6,9,8,55,10,36,17.1,2.85,19,1997-10-18,2019,2019.0,6.0,182.0,Trayveon Williams,27.871321013004792,6,False
00-0035297,2019,Kelvin Harmon,WR,15,44,30,365,0,0,66.94,4.462666666666666,44,1996-12-15,2019,2019.0,6.0,206.0,Kelvin Harmon,22.71047227926078,0,False
00-0035298,2019,Scott Miller,WR,9,26,13,200,2,16,40.6,4.511111111111111,28,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,22.086242299794662,0,False
00-0035298,2020,Scott Miller,WR,14,53,33,501,3,14,102.5,7.321428571428571,56,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,23.08829568788501,1,False
00-0035298,2021,Scott Miller,WR,6,9,5,38,2,43,19.1,3.1833333333333336,11,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,24.087611225188223,2,False
00-0035298,2022,Scott Miller,WR,12,40,23,185,1,8,42.3,3.525,41,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,25.086926762491444,3,False
00-0035298,2023,Scott Miller,WR,11,16,11,161,0,0,39.1,3.5545454545454547,16,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,26.086242299794662,4,False
00-0035298,2024,Scott Miller,WR,6,9,5,69,0,0,11.9,1.9833333333333332,9,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,27.08829568788501,5,False
00-0035298,2025,Scott Miller,WR,5,14,9,62,0,0,15.2,3.04,14,1997-07-31,2019,2019.0,6.0,208.0,Scott Miller,28.087611225188223,6,False
00-0035304,2019,Cullen Gillaspia,RB,6,0,0,0,0,0,0.0,0.0,0,1995-05-12,2019,2019.0,7.0,220.0,Cullen Gillaspia,24.306639288158795,0,False
00-0035304,2020,Cullen Gillaspia,RB,4,1,1,6,0,0,1.6,0.4,1,1995-05-12,2019,2019.0,7.0,220.0,Cullen Gillaspia,25.308692676249144,1,False
00-0035304,2021,Cullen Gillaspia,RB,4,0,0,0,0,0,0.0,0.0,0,1995-05-12,2019,2019.0,7.0,220.0,Cullen Gillaspia,26.308008213552363,2,False
00-0035304,2022,Cullen Gillaspia,RB,4,0,0,0,0,0,0.0,0.0,0,1995-05-12,2019,2019.0,7.0,220.0,Cullen Gillaspia,27.307323750855577,3,False
00-0035311,2019,Myles Gaskin,RB,7,12,7,51,36,133,31.4,4.485714285714286,48,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,22.54072553045859,0,False
00-0035311,2020,Myles Gaskin,RB,10,47,41,388,142,584,164.2,16.419999999999998,189,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,23.54277891854894,1,False
00-0035311,2021,Myles Gaskin,RB,17,63,49,234,173,612,173.6,10.211764705882352,236,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,24.542094455852155,2,False
00-0035311,2022,Myles Gaskin,RB,2,6,4,28,10,26,9.4,4.7,16,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,25.541409993155373,3,False
00-0035311,2024,Myles Gaskin,RB,4,1,1,11,3,-1,2.0,0.4999999999999999,4,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,27.54277891854894,5,False
00-0035311,2025,Myles Gaskin,RB,1,0,0,0,3,6,0.6,0.6,3,1997-02-15,2019,2019.0,7.0,234.0,Myles Gaskin,28.542094455852155,6,False
00-0035313,2020,Terry Godwin,WR,2,6,3,32,1,3,6.5,3.25,7,1996-10-23,2019,2019.0,7.0,237.0,Terry Godwin,23.857631759069132,1,False
00-0035341,2020,Trenton Irwin,WR,1,2,1,5,0,0,1.5,1.5,2,1995-12-10,2019,,,,Trenton Irwin,24.72826830937714,1,False
00-0035341,2021,Trenton Irwin,WR,5,5,2,34,0,0,5.4,1.08,5,1995-12-10,2019,,,,Trenton Irwin,25.727583846680357,2,False
00-0035341,2022,Trenton Irwin,WR,9,23,15,231,1,11,63.2,7.022222222222222,24,1995-12-10,2019,,,,Trenton Irwin,26.72689938398357,3,False
00-0035341,2023,Trenton Irwin,WR,12,32,25,316,0,0,62.6,5.216666666666667,32,1995-12-10,2019,,,,Trenton Irwin,27.72621492128679,4,False
00-0035341,2024,Trenton Irwin,WR,6,10,3,15,0,0,4.5,0.75,10,1995-12-10,2019,,,,Trenton Irwin,28.72826830937714,5,False
00-0035342,2019,Patrick Laird,RB,8,30,23,204,62,168,68.2,8.525,92,1995-08-17,2019,,,,Patrick Laird,24.041067761806985,0,False
00-0035342,2020,Patrick Laird,RB,9,12,10,68,13,72,22.0,2.4444444444444446,25,1995-08-17,2019,,,,Patrick Laird,25.04312114989733,1,False
00-0035342,2021,Patrick Laird,RB,3,3,3,17,1,4,5.1,1.7,4,1995-08-17,2019,,,,Patrick Laird,26.04243668720055,2,False
00-0035350,2019,Preston Williams,WR,8,60,32,428,0,0,90.8,11.35,60,1997-03-27,2019,,,,Preston Williams,22.431211498973305,0,False
00-0035350,2020,Preston Williams,WR,8,35,18,288,0,0,74.8,9.35,35,1997-03-27,2019,,,,Preston Williams,23.433264887063658,1,False
00-0035350,2021,Preston Williams,WR,6,16,6,71,1,7,13.8,2.3,17,1997-03-27,2019,,,,Preston Williams,24.432580424366872,2,False
00-0035359,2021,David Sills,WR,4,6,2,17,0,0,3.7,0.925,6,1995-05-29,2019,,,,David Sills,26.261464750171115,2,False
00-0035359,2022,David Sills,WR,7,17,11,106,0,0,21.6,3.085714285714286,17,1995-05-29,2019,,,,David Sills,27.260780287474333,3,False
00-0035359,2025,David Sills,WR,12,36,18,191,0,0,49.1,4.091666666666667,36,1995-05-29,2019,,,,David Sills,30.261464750171115,6,False
00-0035374,2019,Michael Walker,WR,7,3,2,15,0,0,3.5,0.5,3,1996-10-29,2019,,,,Michael Walker,22.83915126625599,0,False
00-0035399,2019,Stanley Morgan,WR,7,10,3,18,0,0,4.8,0.6857142857142857,10,1996-09-07,2019,,,,Stanley Morgan,22.981519507186857,0,False
00-0035399,2020,Stanley Morgan,WR,2,0,0,0,0,0,0.0,0.0,0,1996-09-07,2019,,,,Stanley Morgan,23.98357289527721,1,False
00-0035399,2021,Stanley Morgan,WR,11,4,2,11,1,3,3.4000000000000004,0.3090909090909091,5,1996-09-07,2019,,,,Stanley Morgan,24.982888432580424,2,False
00-0035399,2022,Stanley Morgan,WR,9,1,0,0,0,0,0.0,0.0,1,1996-09-07,2019,,,,Stanley Morgan,25.98220396988364,3,False
00-0035399,2023,Stanley Morgan,WR,1,0,0,0,0,0,0.0,0.0,0,1996-09-07,2019,,,,Stanley Morgan,26.981519507186857,4,False
00-0035401,2019,Damion Willis,WR,7,16,9,82,0,0,17.2,2.457142857142857,16,1997-06-20,2019,,,,Damion Willis,22.198494182067076,0,False
00-0035406,2019,Lil'Jordan Humphrey,WR,1,1,0,0,0,0,0.0,0.0,1,1998-04-19,2019,,,,Lil'Jordan Humphrey,21.36892539356605,0,False
00-0035406,2020,Lil'Jordan Humphrey,WR,2,5,3,46,0,0,13.6,6.800000000000001,5,1998-04-19,2019,,,,Lil'Jordan Humphrey,22.3709787816564,1,False
00-0035406,2021,Lil'Jordan Humphrey,WR,8,18,13,249,0,0,49.9,6.2375,18,1998-04-19,2019,,,,Lil'Jordan Humphrey,23.370294318959616,2,False
00-0035406,2022,Lil'Jordan Humphrey,WR,4,4,2,20,0,0,4.0,1.0,4,1998-04-19,2019,,,,Lil'Jordan Humphrey,24.369609856262834,3,False
00-0035406,2023,Lil'Jordan Humphrey,WR,11,19,13,162,0,0,47.2,4.290909090909091,19,1998-04-19,2019,,,,Lil'Jordan Humphrey,25.36892539356605,4,False
00-0035406,2024,Lil'Jordan Humphrey,WR,14,45,31,293,0,0,64.3,4.5928571428571425,45,1998-04-19,2019,,,,Lil'Jordan Humphrey,26.3709787816564,5,False
00-0035406,2025,Lil'Jordan Humphrey,WR,7,25,13,156,0,0,34.599999999999994,4.942857142857142,25,1998-04-19,2019,,,,Lil'Jordan Humphrey,27.370294318959616,6,False
00-0035414,2019,Jalen Guyton,WR,1,2,0,0,0,0,0.0,0.0,2,1997-06-07,2019,,,,Jalen Guyton,22.234086242299796,0,False
00-0035414,2020,Jalen Guyton,WR,16,55,28,511,2,0,97.1,6.06875,57,1997-06-07,2019,,,,Jalen Guyton,23.236139630390145,1,False
00-0035414,2021,Jalen Guyton,WR,16,48,31,448,7,34,97.2,6.075,55,1997-06-07,2019,,,,Jalen Guyton,24.23545516769336,2,False
00-0035414,2022,Jalen Guyton,WR,2,4,2,64,0,0,8.4,4.2,4,1997-06-07,2019,,,,Jalen Guyton,25.234770704996578,3,False
00-0035414,2023,Jalen Guyton,WR,7,21,10,89,0,0,24.9,3.557142857142857,21,1997-06-07,2019,,,,Jalen Guyton,26.234086242299796,4,False
00-0035432,2019,Jason Moore,WR,6,5,2,43,0,0,6.3,1.05,5,1995-06-23,2019,,,,Jason Moore,24.191649555099247,0,False
00-0035432,2021,Jason Moore,WR,1,4,3,56,0,0,8.6,8.6,4,1995-06-23,2019,,,,Jason Moore,26.193018480492817,2,False
00-0035432,2022,Jason Moore,WR,1,2,1,5,0,0,1.5,1.5,2,1995-06-23,2019,,,,Jason Moore,27.19233401779603,3,False
00-0035448,2021,Damarea Crockett,RB,1,0,0,0,3,7,0.7,0.7,3,1997-12-22,2019,,,,Damarea Crockett,23.693360711841205,2,False
00-0035457,2020,Tyron Johnson,WR,11,26,20,398,3,17,79.5,7.227272727272728,29,1996-01-08,2019,,,,Tyron Johnson,24.648870636550303,1,False
00-0035457,2021,Tyron Johnson,WR,7,5,2,16,0,0,3.6,0.5142857142857143,5,1996-01-08,2019,,,,Tyron Johnson,25.648186173853524,2,False
00-0035457,2022,Tyron Johnson,WR,2,1,1,8,0,0,1.8,0.9,1,1996-01-08,2019,,,,Tyron Johnson,26.647501711156742,3,False
00-0035480,2020,Malik Taylor,WR,10,6,5,66,1,9,18.5,1.85,7,1995-12-21,2019,,,,Malik Taylor,24.698151950718685,1,False
00-0035480,2021,Malik Taylor,WR,7,3,2,14,0,0,3.4,0.4857142857142857,3,1995-12-21,2019,,,,Malik Taylor,25.697467488021903,2,False
00-0035480,2023,Malik Taylor,WR,2,4,2,13,0,0,3.3,1.65,4,1995-12-21,2019,,,,Malik Taylor,27.696098562628336,4,False
00-0035489,2019,Wes Hills,RB,1,2,2,1,10,21,16.2,16.2,12,1995-06-05,2019,,,,Wes Hills,24.240930869267626,0,False
00-0035500,2019,Greg Dortch,WR,2,0,0,0,0,0,0.0,0.0,0,1998-05-29,2019,,,,Greg Dortch,21.259411362080765,0,False
00-0035500,2021,Greg Dortch,WR,5,3,3,15,1,24,6.9,1.38,4,1998-05-29,2019,,,,Greg Dortch,23.260780287474333,2,False
00-0035500,2022,Greg Dortch,WR,16,64,52,467,7,44,115.1,7.19375,71,1998-05-29,2019,,,,Greg Dortch,24.26009582477755,3,False
00-0035500,2023,Greg Dortch,WR,16,41,24,280,1,5,64.5,4.03125,42,1998-05-29,2019,,,,Greg Dortch,25.259411362080765,4,False
00-0035500,2024,Greg Dortch,WR,17,50,37,342,5,31,90.3,5.311764705882353,55,1998-05-29,2019,,,,Greg Dortch,26.261464750171115,5,False
00-0035500,2025,Greg Dortch,WR,12,33,29,206,7,15,75.10000000000001,6.258333333333334,40,1998-05-29,2019,,,,Greg Dortch,27.260780287474333,6,False
00-0035510,2019,Jeff Smith,WR,1,2,1,12,0,0,2.2,2.2,2,1997-04-21,2019,,,,Jeff Smith,22.362765229295004,0,False
00-0035510,2020,Jeff Smith,WR,9,37,17,167,0,0,33.7,3.744444444444445,37,1997-04-21,2019,,,,Jeff Smith,23.364818617385353,1,False
00-0035510,2021,Jeff Smith,WR,9,17,8,113,1,-1,19.2,2.1333333333333333,18,1997-04-21,2019,,,,Jeff Smith,24.36413415468857,2,False
00-0035510,2022,Jeff Smith,WR,7,11,8,134,0,0,21.4,3.057142857142857,11,1997-04-21,2019,,,,Jeff Smith,25.363449691991782,3,False
00-0035527,2019,Andy Isabella,WR,12,13,9,189,4,15,35.4,2.9499999999999997,17,1996-11-18,2019,2019.0,2.0,62.0,Andy Isabella,22.784394250513348,0,False
00-0035527,2020,Andy Isabella,WR,11,35,21,224,1,-6,54.8,4.9818181818181815,36,1996-11-18,2019,2019.0,2.0,62.0,Andy Isabella,23.786447638603697,1,False
00-0035527,2021,Andy Isabella,WR,3,1,1,13,0,0,2.3,0.7666666666666666,1,1996-11-18,2019,2019.0,2.0,62.0,Andy Isabella,24.78576317590691,2,False
00-0035527,2022,Andy Isabella,WR,4,5,2,21,1,1,4.2,1.05,6,1996-11-18,2019,2019.0,2.0,62.0,Andy Isabella,25.78507871321013,3,False
00-0035527,2023,Andy Isabella,WR,1,0,0,0,0,0,0.0,0.0,0,1996-11-18,2019,2019.0,2.0,62.0,Andy Isabella,26.784394250513348,4,False
00-0035529,2020,Hakeem Butler,WR,1,1,0,0,0,0,0.0,0.0,1,1996-05-16,2019,2019.0,4.0,103.0,Hakeem Butler,24.295687885010267,1,False
00-0035535,2019,Darius Slayton,WR,14,84,48,740,0,0,170.0,12.142857142857142,84,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,22.633812457221083,0,False
00-0035535,2020,Darius Slayton,WR,16,96,50,751,2,-1,141.0,8.8125,98,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,23.63586584531143,1,False
00-0035535,2021,Darius Slayton,WR,13,58,26,339,1,-13,68.6,5.276923076923077,59,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,24.635181382614647,2,False
00-0035535,2022,Darius Slayton,WR,13,71,46,724,0,0,128.4,9.876923076923076,71,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,25.634496919917865,3,False
00-0035535,2023,Darius Slayton,WR,17,79,50,770,0,0,151.0,8.882352941176471,79,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,26.633812457221083,4,False
00-0035535,2024,Darius Slayton,WR,16,71,39,573,2,17,110.0,6.875,73,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,27.63586584531143,5,False
00-0035535,2025,Darius Slayton,WR,14,63,37,538,0,0,98.8,7.057142857142857,63,1997-01-12,2019,2019.0,5.0,171.0,Darius Slayton,28.635181382614647,6,False
00-0035537,2019,Ty Johnson,RB,16,31,24,109,63,273,60.2,3.7625,94,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,21.95482546201232,0,False
00-0035537,2020,Ty Johnson,RB,11,21,16,99,54,254,63.3,5.754545454545454,75,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,22.95687885010267,1,False
00-0035537,2021,Ty Johnson,RB,15,55,34,372,61,238,117.0,7.8,116,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,23.956194387405887,2,False
00-0035537,2022,Ty Johnson,RB,12,24,12,88,30,160,42.8,3.5666666666666664,54,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,24.955509924709105,3,False
00-0035537,2023,Ty Johnson,RB,9,7,7,62,30,132,32.4,3.5999999999999996,37,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,25.95482546201232,4,False
00-0035537,2024,Ty Johnson,RB,17,25,18,284,41,213,91.7,5.394117647058824,66,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,26.95687885010267,5,False
00-0035537,2025,Ty Johnson,RB,17,33,24,263,50,200,100.3,5.8999999999999995,83,1997-09-17,2019,2019.0,6.0,186.0,Ty Johnson,27.956194387405887,6,False
00-0035544,2021,Tom Kennedy,WR,6,10,6,54,0,0,18.4,3.0666666666666664,10,1996-07-29,2019,,,,Tom Kennedy,25.09240246406571,2,False
00-0035544,2022,Tom Kennedy,WR,5,15,8,141,0,0,22.1,4.42,15,1996-07-29,2019,,,,Tom Kennedy,26.091718001368925,3,False
00-0035544,2024,Tom Kennedy,WR,3,1,0,0,0,0,0.0,0.0,1,1996-07-29,2019,,,,Tom Kennedy,28.093086926762492,5,False
00-0035544,2025,Tom Kennedy,WR,6,4,4,36,0,0,7.6,1.2666666666666666,4,1996-07-29,2019,,,,Tom Kennedy,29.09240246406571,6,False
00-0035548,2019,Ventell Bryant,WR,7,1,1,15,0,0,8.5,1.2142857142857142,1,1996-08-24,2019,,,,Ventell Bryant,23.019849418206707,0,False
00-0035551,2019,Tony Brooks-James,RB,3,0,0,0,8,7,0.7000000000000001,0.2333333333333333,8,1994-12-06,2019,,,,Tony Brooks-James,24.736481861738536,0,False
00-0035551,2020,Tony Brooks-James,RB,1,0,0,0,3,4,0.4,0.4,3,1994-12-06,2019,,,,Tony Brooks-James,25.738535249828885,1,False
00-0035567,2020,Craig Reynolds,RB,1,1,1,3,1,4,1.7,1.7,2,1996-06-15,2019,,,,Craig Reynolds,24.213552361396303,1,False
00-0035567,2021,Craig Reynolds,RB,5,8,7,52,55,230,35.199999999999996,7.039999999999999,63,1996-06-15,2019,,,,Craig Reynolds,25.21286789869952,2,False
00-0035567,2022,Craig Reynolds,RB,6,10,9,116,23,102,30.8,5.133333333333334,33,1996-06-15,2019,,,,Craig Reynolds,26.21218343600274,3,False
00-0035567,2023,Craig Reynolds,RB,12,5,5,47,41,179,31.6,2.6333333333333333,46,1996-06-15,2019,,,,Craig Reynolds,27.21149897330595,4,False
00-0035567,2024,Craig Reynolds,RB,8,5,3,40,31,139,20.9,2.6125,36,1996-06-15,2019,,,,Craig Reynolds,28.213552361396303,5,False
00-0035567,2025,Craig Reynolds,RB,5,0,0,0,3,4,0.4,0.08,3,1996-06-15,2019,,,,Craig Reynolds,29.21286789869952,6,False
00-0035587,2019,Spencer Schnell,WR,1,0,0,0,0,0,0.0,0.0,0,1994-12-07,2019,,,,Spencer Schnell,24.733744010951405,0,False
00-0035590,2019,Riley Ridley,WR,3,7,6,69,0,0,12.9,4.3,7,1996-07-21,2019,2019.0,4.0,126.0,Riley Ridley,23.1129363449692,0,False
00-0035590,2020,Riley Ridley,WR,2,4,4,39,0,0,7.9,3.95,4,1996-07-21,2019,2019.0,4.0,126.0,Riley Ridley,24.11498973305955,1,False
00-0035592,2019,Travis Fulgham,WR,2,3,0,0,0,0,0.0,0.0,3,1995-09-13,2019,2019.0,6.0,184.0,Travis Fulgham,23.967145790554415,0,False
00-0035592,2020,Travis Fulgham,WR,12,67,38,539,0,0,115.9,9.658333333333331,67,1995-09-13,2019,2019.0,6.0,184.0,Travis Fulgham,24.969199178644764,1,False
00-0035593,2019,Juwann Winfree,WR,2,0,0,0,0,0,0.0,0.0,0,1996-09-04,2019,2019.0,6.0,187.0,Juwann Winfree,22.989733059548257,0,False
00-0035593,2021,Juwann Winfree,WR,5,13,8,58,0,0,11.8,2.3600000000000003,13,1996-09-04,2019,2019.0,6.0,187.0,Juwann Winfree,24.99110198494182,2,False
00-0035593,2022,Juwann Winfree,WR,3,4,1,17,0,0,2.7,0.9,4,1996-09-04,2019,2019.0,6.0,187.0,Juwann Winfree,25.99041752224504,3,False
00-0035593,2023,Juwann Winfree,WR,1,1,0,0,0,0,0.0,0.0,1,1996-09-04,2019,2019.0,6.0,187.0,Juwann Winfree,26.989733059548257,4,False
00-0035594,2019,Travis Homer,RB,7,13,11,56,18,114,28.0,4.0,31,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,21.06776180698152,0,False
00-0035594,2020,Travis Homer,RB,9,10,9,90,25,88,32.8,3.644444444444444,35,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,22.069815195071868,1,False
00-0035594,2021,Travis Homer,RB,14,20,16,161,21,177,61.8,4.414285714285714,41,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,23.069130732375086,2,False
00-0035594,2022,Travis Homer,RB,10,18,16,157,19,74,43.1,4.3100000000000005,37,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,24.0684462696783,3,False
00-0035594,2023,Travis Homer,RB,7,1,0,0,0,0,0.0,0.0,1,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,25.06776180698152,4,False
00-0035594,2024,Travis Homer,RB,8,3,3,11,6,23,6.3999999999999995,0.7999999999999999,9,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,26.069815195071868,5,False
00-0035594,2025,Travis Homer,RB,8,0,0,0,1,-2,-0.2,-0.025,1,1998-08-07,2019,2019.0,6.0,204.0,Travis Homer,27.069130732375086,6,False
00-0035596,2019,Kerrith Whyte,RB,6,1,1,9,24,122,14.1,2.35,25,1996-10-31,2019,2019.0,7.0,222.0,Kerrith Whyte,22.833675564681723,0,False
00-0035597,2019,John Ursua,WR,1,1,1,11,0,0,2.1,2.1,1,1994-01-17,2019,2019.0,7.0,236.0,John Ursua,25.620807665982205,0,False
00-0035602,2021,Alex Bachman,WR,2,0,0,0,1,-3,-0.3,-0.15,1,1996-05-29,2019,,,,Alex Bachman,25.259411362080765,2,False
00-0035602,2024,Alex Bachman,WR,5,3,3,31,0,0,6.1,1.22,3,1996-05-29,2019,,,,Alex Bachman,28.26009582477755,5,False
00-0035602,2025,Alex Bachman,WR,11,3,2,12,0,0,3.2,0.2909090909090909,3,1996-05-29,2019,,,,Alex Bachman,29.259411362080765,6,False
00-0035621,2019,Nsimba Webster,WR,4,0,0,0,0,0,0.0,0.0,0,1996-01-27,2019,,,,Nsimba Webster,23.59479808350445,0,False
00-0035621,2020,Nsimba Webster,WR,16,0,0,0,0,0,0.0,0.0,0,1996-01-27,2019,,,,Nsimba Webster,24.5968514715948,1,False
00-0035621,2021,Nsimba Webster,WR,6,0,0,0,0,0,0.0,0.0,0,1996-01-27,2019,,,,Nsimba Webster,25.596167008898018,2,False
00-0035621,2022,Nsimba Webster,WR,1,3,2,14,0,0,3.4,3.4,3,1996-01-27,2019,,,,Nsimba Webster,26.595482546201232,3,False
00-0035628,2019,D'Ernest Johnson,RB,10,7,6,71,4,21,15.2,1.52,11,1996-02-27,2019,,,,D'Ernest Johnson,23.509924709103355,0,False
00-0035628,2020,D'Ernest Johnson,RB,14,4,3,14,33,166,21.0,1.5,37,1996-02-27,2019,,,,D'Ernest Johnson,24.511978097193705,1,False
00-0035628,2021,D'Ernest Johnson,RB,13,25,19,137,100,534,104.1,8.007692307692308,125,1996-02-27,2019,,,,D'Ernest Johnson,25.51129363449692,2,False
00-0035628,2022,D'Ernest Johnson,RB,9,3,3,7,4,17,5.4,0.6000000000000001,7,1996-02-27,2019,,,,D'Ernest Johnson,26.510609171800137,3,False
00-0035628,2023,D'Ernest Johnson,RB,16,12,10,140,41,108,34.8,2.175,53,1996-02-27,2019,,,,D'Ernest Johnson,27.509924709103355,4,False
00-0035628,2024,D'Ernest Johnson,RB,12,19,12,96,32,143,35.9,2.9916666666666667,51,1996-02-27,2019,,,,D'Ernest Johnson,28.511978097193705,5,False
00-0035628,2025,D'Ernest Johnson,RB,5,0,0,0,14,25,2.5,0.5,14,1996-02-27,2019,,,,D'Ernest Johnson,29.51129363449692,6,False
00-0035639,2019,Parris Campbell,WR,7,24,18,127,4,34,38.1,5.442857142857143,28,1997-07-16,2019,2019.0,2.0,59.0,Parris Campbell,22.127310061601644,0,False
00-0035639,2020,Parris Campbell,WR,2,9,6,71,2,16,14.7,7.35,11,1997-07-16,2019,2019.0,2.0,59.0,Parris Campbell,23.129363449691994,1,False
