position,era,age,hazard,in_support
WR,1999-2007,22.800000000000026,0.08767098224946769,True
WR,1999-2007,22.850000000000026,0.0878869424352904,True
WR,1999-2007,22.900000000000027,0.08814440895053731,True
WR,1999-2007,22.950000000000028,0.08844469986933134,True
WR,1999-2007,23.00000000000003,0.08878920046371704,True
WR,1999-2007,23.05000000000003,0.08917936824345381,True
WR,1999-2007,23.10000000000003,0.08961673825819483,True
WR,1999-2007,23.15000000000003,0.09010292867974962,True
WR,1999-2007,23.20000000000003,0.09063964668304199,True
WR,1999-2007,23.250000000000032,0.09122869464527551,True
WR,1999-2007,23.300000000000033,0.09187197668368638,True
WR,1999-2007,23.350000000000033,0.09257150555309238,True
WR,1999-2007,23.400000000000034,0.09332940992520566,True
WR,1999-2007,23.450000000000035,0.09414794207235087,True
WR,1999-2007,23.500000000000036,0.09502948597878919,True
WR,1999-2007,23.550000000000036,0.0959765659032517,True
WR,1999-2007,23.600000000000037,0.09699185541650274,True
WR,1999-2007,23.650000000000038,0.09807818693772431,True
WR,1999-2007,23.70000000000004,0.09923855846369406,True
WR,1999-2007,23.75000000000004,0.10047498765444307,True
WR,1999-2007,23.80000000000004,0.10178674462966815,True
WR,1999-2007,23.85000000000004,0.10317265991245779,True
WR,1999-2007,23.90000000000004,0.10463152849690319,True
WR,1999-2007,23.950000000000042,0.1061620930571075,True
WR,1999-2007,24.000000000000043,0.10776302740448074,True
WR,1999-2007,24.050000000000043,0.10943292020189951,True
WR,1999-2007,24.100000000000044,0.11117025895431444,True
WR,1999-2007,24.150000000000045,0.11297341430602194,True
WR,1999-2007,24.200000000000045,0.11484062468500966,True
WR,1999-2007,24.250000000000046,0.11676998134445833,True
WR,1999-2007,24.300000000000047,0.1187594138605385,True
WR,1999-2007,24.350000000000048,0.1208066761539763,True
WR,1999-2007,24.40000000000005,0.12290933311036854,True
WR,1999-2007,24.45000000000005,0.1250647478807877,True
WR,1999-2007,24.50000000000005,0.12727006994972143,True
WR,1999-2007,24.55000000000005,0.12952222406172653,True
WR,1999-2007,24.60000000000005,0.1318179001012438,True
WR,1999-2007,24.650000000000052,0.13415354402172877,True
WR,1999-2007,24.700000000000053,0.1365253499205346,True
WR,1999-2007,24.750000000000053,0.1389292533547845,True
WR,1999-2007,24.800000000000054,0.14136092599077196,True
WR,1999-2007,24.850000000000055,0.14381577167522913,True
WR,1999-2007,24.900000000000055,0.14628892401115057,True
WR,1999-2007,24.950000000000056,0.14877524551381788,True
WR,1999-2007,25.000000000000057,0.15126932841435642,True
WR,1999-2007,25.050000000000058,0.15376549716870533,True
WR,1999-2007,25.10000000000006,0.15625781271948616,True
WR,1999-2007,25.15000000000006,0.15874007854711816,True
WR,1999-2007,25.20000000000006,0.16120584853489484,True
WR,1999-2007,25.25000000000006,0.1636484366608766,True
WR,1999-2007,25.30000000000006,0.16606097060986763,True
WR,1999-2007,25.350000000000062,0.16843860980727327,True
WR,1999-2007,25.400000000000063,0.17077976339239795,True
WR,1999-2007,25.450000000000063,0.1730831659126944,True
WR,1999-2007,25.500000000000064,0.1753476176246089,True
WR,1999-2007,25.550000000000065,0.17757198478849856,True
WR,1999-2007,25.600000000000065,0.17975519979422863,True
WR,1999-2007,25.650000000000066,0.181896261126641,True
WR,1999-2007,25.700000000000067,0.18399423318024216,True
WR,1999-2007,25.750000000000068,0.18604824593254646,True
WR,1999-2007,25.800000000000068,0.18805749448552195,True
WR,1999-2007,25.85000000000007,0.19002123848454555,True
WR,1999-2007,25.90000000000007,0.19193880142416514,True
WR,1999-2007,25.95000000000007,0.19380956984981487,True
WR,1999-2007,26.00000000000007,0.19563299246442922,True
WR,1999-2007,26.05000000000007,0.1974085791486613,True
WR,1999-2007,26.100000000000072,0.19913589990313893,True
WR,1999-2007,26.150000000000073,0.20081458372088823,True
WR,1999-2007,26.200000000000074,0.20244431739772983,True
WR,1999-2007,26.250000000000075,0.20402484428810747,True
WR,1999-2007,26.300000000000075,0.20555596301344978,True
WR,1999-2007,26.350000000000076,0.2070375261297952,True
WR,1999-2007,26.400000000000077,0.20846943876103602,True
WR,1999-2007,26.450000000000077,0.20985165720375434,True
WR,1999-2007,26.500000000000078,0.21118418750924758,True
WR,1999-2007,26.55000000000008,0.2124670840479618,True
WR,1999-2007,26.60000000000008,0.21370044806118005,True
WR,1999-2007,26.65000000000008,0.21488442620445108,True
WR,1999-2007,26.70000000000008,0.21601920908688846,True
WR,1999-2007,26.75000000000008,0.21710502981012608,True
WR,1999-2007,26.800000000000082,0.2181421625103888,True
