pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
WR,season_2019,bust,population,110,2.5997224834301007,3.145946127490505,0.4524664855346674,5.745668610920606,0.45246648553466734,0.05742248684120143,0.020696614390025098,0.03672587245117633,False
WR,season_2020,boom,board,18,3.986903997107124,12.60889820528693,0.24023569023569025,16.595802202394054,0.24023569023569025,0.023064705986465598,0.01269163511005861,0.010373070876406989,False
WR,season_2020,boom,population,105,1.5721059390194323,9.183466076298094,0.14616665080950794,10.755572015317526,0.14616665080950794,0.020746548835299545,0.010130139796418051,0.010616409038881494,False
WR,season_2020,bust,board,18,2.637960550237806,9.267489520057342,0.2215758778258778,11.90545007029515,0.22157587782587781,0.025358230690883637,0.0119933339029311,0.013364896787952538,False
WR,season_2020,bust,population,105,3.2052082927821917,4.919604902524929,0.3944962444962445,8.124813195307121,0.3944962444962445,0.04556688149006755,0.01938892557339698,0.026177955916670572,False
WR,season_2021,boom,board,26,2.0962901236098426,6.24192847448758,0.25140743180901554,8.338218598097422,0.25140743180901554,0.03292769974047438,0.01277377711988429,0.02015392262059009,False
WR,season_2021,boom,population,112,0.8680602557171597,6.566271870720845,0.1167637174333603,7.4343321264380045,0.1167637174333603,0.02055427437154317,0.00832687448042024,0.012227399891122929,False
WR,season_2021,bust,board,26,2.030989205708646,5.827991595968287,0.25842908348564453,7.858980801676934,0.2584290834856446,0.03464005828276259,0.013007378792347875,0.021632679490414718,False
WR,season_2021,bust,population,112,3.0853183425937005,3.7922100715776366,0.4486085926211976,6.877528414171337,0.4486085926211976,0.05137272363593498,0.019972148450114274,0.031400575185820706,False
WR,season_2022,boom,board,34,1.5905486697642126,6.265361183082437,0.20246523948946094,7.855909852846649,0.20246523948946094,0.02966965037135942,0.011436282036424057,0.018233368334935364,False
