opp,year,slot,sim,strat,pts14,pts17,nQB,nRB,nWR,nTE,pts_all
adp,2020,4,17,SB,1557.24,267.1,1,2,10,1,1824.3400000000001
adp,2020,4,17,SC,1586.5,305.2,1,7,4,2,1891.7
adp,2020,4,17,SD,1586.04,256.6,1,2,10,1,1842.6399999999999
adp,2020,4,17,SE,1680.1799999999998,368.94,2,6,5,1,2049.12
adp,2020,4,17,SF,1528.28,255.0,1,4,7,2,1783.28
adp,2020,4,17,SG,1428.1999999999998,278.70000000000005,1,8,3,2,1706.8999999999999
adp,2020,4,18,SA,1746.46,377.26,2,4,6,2,2123.7200000000003
adp,2020,4,18,SB,1798.82,377.88,1,2,10,1,2176.7
adp,2020,4,18,SC,1473.84,340.24,2,8,2,2,1814.08
adp,2020,4,18,SD,1809.06,406.08,1,2,10,1,2215.14
adp,2020,4,18,SE,1532.38,394.4,2,8,3,1,1926.7800000000002
adp,2020,4,18,SF,1860.7399999999998,389.03999999999996,2,4,6,2,2249.7799999999997
adp,2020,4,18,SG,1174.6999999999998,249.88000000000002,1,9,2,2,1424.58
adp,2020,4,19,SA,1806.6,404.56,1,6,5,2,2211.16
adp,2020,4,19,SB,1491.44,240.60000000000002,1,2,10,1,1732.04
adp,2020,4,19,SC,1521.8400000000001,294.2,2,5,5,2,1816.0400000000002
adp,2020,4,19,SD,1504.52,271.29999999999995,1,2,10,1,1775.82
adp,2020,4,19,SE,1470.94,304.70000000000005,1,6,6,1,1775.64
adp,2020,4,19,SF,1575.94,300.44,2,4,6,2,1876.38
adp,2020,4,19,SG,1455.4399999999998,281.64,2,8,2,2,1737.08
adp,2020,5,0,SA,1563.1,344.78,2,4,6,2,1907.8799999999999
adp,2020,5,0,SB,1825.74,391.92,1,2,10,1,2217.66
adp,2020,5,0,SC,1600.34,330.1,1,7,4,2,1930.44
adp,2020,5,0,SD,1562.6,303.12,1,2,10,1,1865.7199999999998
adp,2020,5,0,SE,1249.1,221.14000000000001,2,7,4,1,1470.24
adp,2020,5,0,SF,1802.7399999999998,474.02,1,4,7,2,2276.7599999999998
adp,2020,5,0,SG,1443.8400000000001,326.5,1,9,2,2,1770.3400000000001
adp,2020,5,1,SA,1656.18,349.3,1,7,5,1,2005.48
adp,2020,5,1,SB,1586.08,327.52,1,2,10,1,1913.6
adp,2020,5,1,SC,1788.48,328.82,1,5,6,2,2117.3
adp,2020,5,1,SD,1600.58,341.72,1,2,10,1,1942.3
adp,2020,5,1,SE,1781.2,364.06000000000006,2,6,4,2,2145.26
adp,2020,5,1,SF,1682.1599999999999,385.5,2,4,6,2,2067.66
adp,2020,5,1,SG,1659.5800000000002,325.52,1,7,4,2,1985.1000000000001
adp,2020,5,2,SA,1878.46,385.17999999999995,2,7,3,2,2263.64
adp,2020,5,2,SB,1508.08,248.92000000000002,1,2,10,1,1757.0
adp,2020,5,2,SC,1339.78,246.8,1,5,6,2,1586.58
adp,2020,5,2,SD,1474.6799999999998,240.52,1,2,10,1,1715.1999999999998
adp,2020,5,2,SE,1546.9,376.65999999999997,2,5,5,2,1923.56
adp,2020,5,2,SF,1864.04,293.88,1,4,7,2,2157.92
adp,2020,5,2,SG,1558.94,244.38,1,7,4,2,1803.3200000000002
adp,2020,5,3,SA,1846.46,424.34,2,4,6,2,2270.8
adp,2020,5,3,SB,1444.4199999999998,293.5,1,2,10,1,1737.9199999999998
adp,2020,5,3,SC,1370.04,266.0,1,5,6,2,1636.04
adp,2020,5,3,SD,1435.4199999999998,277.3,1,2,10,1,1712.7199999999998
adp,2020,5,3,SE,1505.2599999999998,293.16,2,6,5,1,1798.4199999999998
adp,2020,5,3,SF,1824.94,378.67999999999995,1,4,7,2,2203.62
adp,2020,5,3,SG,1454.8,281.28,1,8,3,2,1736.08
adp,2020,5,4,SA,1501.3999999999999,375.56,2,5,5,2,1876.9599999999998
adp,2020,5,4,SB,1457.74,263.68,1,2,10,1,1721.42
adp,2020,5,4,SC,1633.74,292.28,2,7,3,2,1926.02
adp,2020,5,4,SD,1465.3400000000001,320.88,1,2,10,1,1786.2200000000003
adp,2020,5,4,SE,1602.9799999999998,311.0,2,7,3,2,1913.9799999999998
adp,2020,5,4,SF,1665.4,351.88,1,4,7,2,2017.2800000000002
adp,2020,5,4,SG,1601.6,275.38,1,8,3,2,1876.98
adp,2020,5,5,SA,1879.3600000000001,333.58,2,2,9,1,2212.94
adp,2020,5,5,SB,1679.24,318.40000000000003,1,2,10,1,1997.64
adp,2020,5,5,SC,1894.46,441.7,2,6,4,2,2336.16
adp,2020,5,5,SD,1640.7399999999998,312.1,1,2,10,1,1952.8399999999997
adp,2020,5,5,SE,1645.6999999999998,451.14,2,7,3,2,2096.8399999999997
adp,2020,5,5,SF,2078.84,427.52,1,4,7,2,2506.36
adp,2020,5,5,SG,1759.98,354.12,1,7,4,2,2114.1
adp,2020,5,6,SA,1837.7199999999998,466.18000000000006,2,5,5,2,2303.8999999999996
adp,2020,5,6,SB,1762.8400000000001,376.58000000000004,1,2,10,1,2139.42
adp,2020,5,6,SC,1643.3000000000002,380.68,1,7,4,2,2023.9800000000002
adp,2020,5,6,SD,1569.3400000000001,384.1,1,2,10,1,1953.44
adp,2020,5,6,SE,1519.6799999999998,399.0,2,7,3,2,1918.6799999999998
adp,2020,5,6,SF,1674.44,343.91999999999996,2,4,6,2,2018.3600000000001
adp,2020,5,6,SG,1510.2,325.98,1,8,3,2,1836.18
adp,2020,5,7,SA,1923.6999999999998,479.88,1,5,6,2,2403.58
adp,2020,5,7,SB,1805.1,373.7,1,2,10,1,2178.7999999999997
adp,2020,5,7,SC,1868.7,339.7,1,6,5,2,2208.4
adp,2020,5,7,SD,1730.3600000000001,366.48,1,2,10,1,2096.84
adp,2020,5,7,SE,1763.56,343.93999999999994,2,6,5,1,2107.5
adp,2020,5,7,SF,1638.94,367.88,1,4,7,2,2006.8200000000002
adp,2020,5,7,SG,1734.3,348.8,1,8,3,2,2083.1
adp,2020,5,8,SA,1647.44,354.36,2,8,3,1,2001.8000000000002
adp,2020,5,8,SB,1805.76,389.9,1,2,10,1,2195.66
adp,2020,5,8,SC,1708.3000000000002,292.38,1,6,5,2,2000.6800000000003
adp,2020,5,8,SD,1825.3000000000002,412.5,1,2,10,1,2237.8
adp,2020,5,8,SE,1714.5,317.53999999999996,2,6,4,2,2032.04
adp,2020,5,8,SF,1832.5,365.0,2,4,6,2,2197.5
adp,2020,5,8,SG,1250.74,211.7,1,10,2,1,1462.44
adp,2020,5,9,SA,2023.2000000000003,422.9,2,4,6,2,2446.1000000000004
adp,2020,5,9,SB,1571.28,317.50000000000006,1,2,10,1,1888.78
adp,2020,5,9,SC,1744.88,310.9,1,7,4,2,2055.78
adp,2020,5,9,SD,1760.54,352.78,1,2,10,1,2113.3199999999997
adp,2020,5,9,SE,1813.1599999999999,415.48,2,8,3,1,2228.64
adp,2020,5,9,SF,2034.08,393.6,1,4,7,2,2427.68
adp,2020,5,9,SG,1831.58,304.70000000000005,1,8,3,2,2136.2799999999997
adp,2020,5,10,SA,1925.24,370.08000000000004,2,3,7,2,2295.32
adp,2020,5,10,SB,1617.94,320.1,1,2,10,1,1938.04
adp,2020,5,10,SC,1580.02,341.5,2,8,2,2,1921.52
adp,2020,5,10,SD,1617.94,320.1,1,2,10,1,1938.04
adp,2020,5,10,SE,1598.8999999999999,331.74,2,7,3,2,1930.6399999999999
adp,2020,5,10,SF,1887.2200000000003,389.69999999999993,2,4,6,2,2276.92
adp,2020,5,10,SG,1388.24,255.7,1,10,2,1,1643.94
adp,2020,5,11,SA,1650.5600000000002,353.58000000000004,2,6,4,2,2004.1400000000003
adp,2020,5,11,SB,1674.16,332.3,1,2,10,1,2006.46
adp,2020,5,11,SC,1643.6599999999999,316.78,1,7,4,2,1960.4399999999998
adp,2020,5,11,SD,1680.44,312.68,1,2,10,1,1993.1200000000001
adp,2020,5,11,SE,1646.22,336.1,2,7,4,1,1982.3200000000002
adp,2020,5,11,SF,1761.86,318.38,1,4,7,2,2080.24
adp,2020,5,11,SG,1357.1799999999998,231.88,1,9,2,2,1589.06
adp,2020,5,12,SA,1908.7400000000002,476.17999999999995,2,5,5,2,2384.92
adp,2020,5,12,SB,1657.66,350.78,1,2,10,1,2008.44
adp,2020,5,12,SC,1679.86,298.48,1,7,4,2,1978.34
adp,2020,5,12,SD,1682.68,380.58000000000004,1,2,10,1,2063.26
adp,2020,5,12,SE,1768.3600000000001,318.04,2,7,4,1,2086.4
adp,2020,5,12,SF,1594.0400000000002,311.18000000000006,2,4,6,2,1905.2200000000003
adp,2020,5,12,SG,1514.46,296.48,1,9,2,2,1810.94
adp,2020,5,13,SA,1713.92,391.16,1,6,6,1,2105.08
adp,2020,5,13,SB,1405.6799999999998,284.4,1,2,10,1,1690.08
adp,2020,5,13,SC,1408.18,266.9,1,5,6,2,1675.08
adp,2020,5,13,SD,1405.6799999999998,284.4,1,2,10,1,1690.08
adp,2020,5,13,SE,1482.5,343.64,2,6,4,2,1826.1399999999999
adp,2020,5,13,SF,1440.68,286.0,2,4,6,2,1726.68
adp,2020,5,13,SG,1290.64,273.8,1,7,4,2,1564.44
adp,2020,5,14,SA,1726.24,384.48,1,4,7,2,2110.7200000000003
adp,2020,5,14,SB,1560.1399999999999,284.8,1,2,10,1,1844.9399999999998
adp,2020,5,14,SC,1696.58,340.5,2,6,4,2,2037.08
adp,2020,5,14,SD,1409.04,338.38,1,2,10,1,1747.42
adp,2020,5,14,SE,1660.1,343.94,2,6,5,1,2004.04
adp,2020,5,14,SF,1449.8799999999999,265.79999999999995,2,4,6,2,1715.6799999999998
adp,2020,5,14,SG,1400.08,282.0,2,8,2,2,1682.08
adp,2020,5,15,SA,1842.72,428.32000000000005,2,6,5,1,2271.04
adp,2020,5,15,SB,1665.6,272.08,1,2,10,1,1937.6799999999998
adp,2020,5,15,SC,1732.02,332.88,1,4,7,2,2064.9
adp,2020,5,15,SD,1494.1399999999999,321.12,1,2,10,1,1815.2599999999998
adp,2020,5,15,SE,1670.0,326.28000000000003,1,6,6,1,1996.28
adp,2020,5,15,SF,1611.66,238.39999999999998,2,4,6,2,1850.06
adp,2020,5,15,SG,1382.3999999999999,252.38,1,8,3,2,1634.7799999999997
adp,2020,5,16,SA,1514.56,341.84,2,3,8,1,1856.3999999999999
adp,2020,5,16,SB,1608.68,283.3,1,2,10,1,1891.98
adp,2020,5,16,SC,1501.58,239.10000000000002,1,5,6,2,1740.6799999999998
adp,2020,5,16,SD,1774.44,376.5,1,2,10,1,2150.94
adp,2020,5,16,SE,1698.0,385.43999999999994,2,7,3,2,2083.44
adp,2020,5,16,SF,1682.58,353.17999999999995,2,4,6,2,2035.7599999999998
adp,2020,5,16,SG,1477.78,283.6,1,7,4,2,1761.38
adp,2020,5,17,SA,1415.1,393.34,2,4,6,2,1808.4399999999998
adp,2020,5,17,SB,1469.4,388.32,1,2,10,1,1857.72
adp,2020,5,17,SC,1554.2199999999998,399.4,2,5,5,2,1953.62
adp,2020,5,17,SD,1608.56,418.68,1,2,10,1,2027.24
adp,2020,5,17,SE,1342.0,346.54,2,7,4,1,1688.54
adp,2020,5,17,SF,1559.4,328.8,1,4,7,2,1888.2
adp,2020,5,17,SG,1189.34,307.5,1,8,3,2,1496.84
adp,2020,5,18,SA,1798.06,479.5,2,6,4,2,2277.56
adp,2020,5,18,SB,1548.3,394.4,1,2,10,1,1942.6999999999998
adp,2020,5,18,SC,1601.84,451.6,2,4,6,2,2053.44
adp,2020,5,18,SD,1389.64,340.22,1,2,10,1,1729.8600000000001
adp,2020,5,18,SE,1658.44,431.9,2,5,6,1,2090.34
adp,2020,5,18,SF,1567.8000000000002,426.0,1,4,7,2,1993.8000000000002
adp,2020,5,18,SG,1449.6,373.9,1,8,3,2,1823.5
adp,2020,5,19,SA,1461.3999999999999,225.90000000000003,2,5,5,2,1687.3
adp,2020,5,19,SB,1473.94,313.32,1,2,10,1,1787.26
adp,2020,5,19,SC,1372.04,275.0,1,7,4,2,1647.04
adp,2020,5,19,SD,1448.84,301.62,1,2,10,1,1750.46
adp,2020,5,19,SE,1549.7000000000003,357.14,2,7,4,1,1906.8400000000001
adp,2020,5,19,SF,1291.96,214.62,1,4,7,2,1506.58
adp,2020,5,19,SG,1065.3400000000001,240.20000000000002,1,9,2,2,1305.5400000000002
adp,2020,6,0,SA,1737.3400000000001,406.4,2,7,4,1,2143.7400000000002
adp,2020,6,0,SB,1560.24,234.62000000000003,1,2,10,1,1794.8600000000001
adp,2020,6,0,SC,1733.4199999999998,392.5,2,6,4,2,2125.92
adp,2020,6,0,SD,1560.24,234.62000000000003,1,2,10,1,1794.8600000000001
adp,2020,6,0,SE,1769.6599999999999,404.42,2,5,5,2,2174.08
adp,2020,6,0,SF,1708.44,292.94,2,4,6,2,2001.38
adp,2020,6,0,SG,1684.9,371.88,1,8,3,2,2056.78
adp,2020,6,1,SA,1933.8000000000002,371.28,2,6,5,1,2305.08
adp,2020,6,1,SB,1764.84,364.70000000000005,1,2,10,1,2129.54
adp,2020,6,1,SC,1827.3400000000001,370.68,1,7,4,2,2198.02
adp,2020,6,1,SD,1842.38,397.9,1,2,10,1,2240.28
adp,2020,6,1,SE,1749.46,419.48,2,7,4,1,2168.94
adp,2020,6,1,SF,1898.24,367.98,1,4,7,2,2266.2200000000003
adp,2020,6,1,SG,1661.3400000000001,277.38,1,8,3,2,1938.7200000000003
adp,2020,6,2,SA,1785.54,376.0,1,5,7,1,2161.54
adp,2020,6,2,SB,1795.16,377.82000000000005,1,2,10,1,2172.98
adp,2020,6,2,SC,1785.7400000000002,366.1,1,7,4,2,2151.84
adp,2020,6,2,SD,1852.0,391.08,1,2,10,1,2243.08
adp,2020,6,2,SE,1719.4,372.04,2,7,4,1,2091.44
adp,2020,6,2,SF,1821.4399999999998,410.91999999999996,1,4,7,2,2232.3599999999997
adp,2020,6,2,SG,1643.54,329.6,1,9,2,2,1973.1399999999999
adp,2020,6,3,SA,1812.46,397.98,2,6,5,1,2210.44
adp,2020,6,3,SB,1693.54,399.70000000000005,1,2,10,1,2093.24
adp,2020,6,3,SC,1686.24,354.53999999999996,2,6,4,2,2040.78
adp,2020,6,3,SD,1669.94,382.48,1,2,10,1,2052.42
adp,2020,6,3,SE,1621.56,351.56,2,7,4,1,1973.12
adp,2020,6,3,SF,1714.94,424.93999999999994,2,4,6,2,2139.88
adp,2020,6,3,SG,1447.14,293.8,1,10,2,1,1740.94
adp,2020,6,4,SA,1671.0,381.88,2,5,5,2,2052.88
adp,2020,6,4,SB,1851.1799999999998,399.52,1,2,10,1,2250.7
adp,2020,6,4,SC,1700.58,392.72,2,6,4,2,2093.3
adp,2020,6,4,SD,1869.48,422.4,1,2,10,1,2291.88
adp,2020,6,4,SE,1570.36,357.38,2,7,4,1,1927.7399999999998
adp,2020,6,4,SF,1955.1,424.82000000000005,1,4,7,2,2379.92
adp,2020,6,4,SG,1476.08,358.22,2,8,2,2,1834.3
adp,2020,6,5,SA,1837.3400000000001,422.71999999999997,2,3,8,1,2260.06
adp,2020,6,5,SB,1658.98,297.42,1,2,10,1,1956.4
adp,2020,6,5,SC,1772.14,300.6,1,5,6,2,2072.7400000000002
adp,2020,6,5,SD,1574.58,305.6,1,2,10,1,1880.1799999999998
adp,2020,6,5,SE,1733.26,346.6,2,6,5,1,2079.86
adp,2020,6,5,SF,1756.08,352.72,1,4,7,2,2108.8
adp,2020,6,5,SG,1658.2399999999998,309.3,1,7,4,2,1967.5399999999997
adp,2020,6,6,SA,1643.1599999999999,308.58000000000004,2,3,7,2,1951.7399999999998
adp,2020,6,6,SB,1771.5,382.8,1,2,10,1,2154.3
adp,2020,6,6,SC,1622.0,263.18,1,6,5,2,1885.18
adp,2020,6,6,SD,1640.6399999999999,369.9,1,2,10,1,2010.54
adp,2020,6,6,SE,1612.9999999999998,282.24,2,6,4,2,1895.2399999999998
adp,2020,6,6,SF,1751.9,293.4,1,4,7,2,2045.3000000000002
adp,2020,6,6,SG,1288.4,242.08,1,9,2,2,1530.48
adp,2020,6,7,SA,1926.78,544.34,2,6,4,2,2471.12
adp,2020,6,7,SB,1861.5,408.08,1,2,10,1,2269.58
adp,2020,6,7,SC,1765.1000000000001,427.9,1,7,4,2,2193.0
adp,2020,6,7,SD,1907.5,451.68,1,2,10,1,2359.18
adp,2020,6,7,SE,1719.88,411.02,2,6,4,2,2130.9
adp,2020,6,7,SF,1938.54,435.65999999999997,2,4,6,2,2374.2
adp,2020,6,7,SG,1543.3,329.0,1,9,2,2,1872.3
adp,2020,6,8,SA,1696.28,441.24,1,5,7,1,2137.52
adp,2020,6,8,SB,1875.7999999999997,337.48,1,2,10,1,2213.2799999999997
adp,2020,6,8,SC,1748.2399999999998,338.2,1,7,4,2,2086.4399999999996
adp,2020,6,8,SD,1872.2399999999998,319.88,1,2,10,1,2192.12
adp,2020,6,8,SE,1682.16,391.68000000000006,2,7,4,1,2073.84
adp,2020,6,8,SF,1843.1,440.78000000000003,1,4,7,2,2283.88
adp,2020,6,8,SG,1592.4,319.98,1,8,3,2,1912.38
adp,2020,6,9,SA,1668.3799999999999,420.59999999999997,2,4,7,1,2088.98
adp,2020,6,9,SB,1648.4399999999998,411.50000000000006,1,2,10,1,2059.94
adp,2020,6,9,SC,1499.3799999999999,364.1,2,6,4,2,1863.48
adp,2020,6,9,SD,1668.28,431.58000000000004,1,2,10,1,2099.86
adp,2020,6,9,SE,1541.9,352.84,2,6,4,2,1894.74
adp,2020,6,9,SF,1605.78,307.22,2,4,6,2,1913.0
adp,2020,6,9,SG,1343.04,297.9,1,9,2,2,1640.94
adp,2020,6,10,SA,1525.9,415.26,1,6,6,1,1941.16
adp,2020,6,10,SB,1697.6,401.9,1,2,10,1,2099.5
adp,2020,6,10,SC,1581.2999999999997,318.8,1,5,6,2,1900.0999999999997
adp,2020,6,10,SD,1358.6599999999999,313.32,1,2,10,1,1671.9799999999998
adp,2020,6,10,SE,1405.8999999999999,381.56000000000006,2,5,5,2,1787.46
adp,2020,6,10,SF,1481.04,322.86,2,4,6,2,1803.9
adp,2020,6,10,SG,1327.3,352.78000000000003,2,6,4,2,1680.08
adp,2020,6,11,SA,1868.54,449.09999999999997,2,5,6,1,2317.64
adp,2020,6,11,SB,1761.7799999999997,327.28,1,2,10,1,2089.0599999999995
adp,2020,6,11,SC,1776.98,405.64,2,6,4,2,2182.62
adp,2020,6,11,SD,1724.88,334.48,1,2,10,1,2059.36
adp,2020,6,11,SE,1591.9,419.74,2,8,3,1,2011.64
adp,2020,6,11,SF,1932.44,414.88,1,4,7,2,2347.32
adp,2020,6,11,SG,1607.5800000000002,349.24,2,7,3,2,1956.8200000000002
adp,2020,6,12,SA,1749.7599999999998,377.65999999999997,1,8,4,1,2127.4199999999996
adp,2020,6,12,SB,1623.98,331.6,1,2,10,1,1955.58
adp,2020,6,12,SC,1394.34,281.58,1,9,2,2,1675.9199999999998
adp,2020,6,12,SD,1883.98,351.20000000000005,1,2,10,1,2235.1800000000003
adp,2020,6,12,SE,1443.3799999999997,330.0,2,8,3,1,1773.3799999999997
adp,2020,6,12,SF,2044.38,431.78,1,4,7,2,2476.16
adp,2020,6,12,SG,1410.04,293.68,1,9,2,2,1703.72
adp,2020,6,13,SA,1802.3000000000002,387.65999999999997,2,5,6,1,2189.96
adp,2020,6,13,SB,1794.04,430.8,1,2,10,1,2224.84
adp,2020,6,13,SC,1409.3400000000001,340.4,1,7,4,2,1749.7400000000002
adp,2020,6,13,SD,1927.2,422.28000000000003,1,2,10,1,2349.48
adp,2020,6,13,SE,1539.58,342.8,2,6,5,1,1882.3799999999999
adp,2020,6,13,SF,1900.7400000000002,357.48,1,4,7,2,2258.2200000000003
adp,2020,6,13,SG,1388.94,325.48,1,8,3,2,1714.42
adp,2020,6,14,SA,1620.2,418.76,2,3,8,1,2038.96
adp,2020,6,14,SB,1554.04,420.7,1,2,10,1,1974.74
adp,2020,6,14,SC,1569.1,361.66,2,6,4,2,1930.76
adp,2020,6,14,SD,1538.8,355.70000000000005,1,2,10,1,1894.5
adp,2020,6,14,SE,1529.48,352.8,2,6,4,2,1882.28
adp,2020,6,14,SF,1472.9,388.41999999999996,1,4,8,1,1861.3200000000002
adp,2020,6,14,SG,1341.08,413.41999999999996,1,8,4,1,1754.5
adp,2020,6,15,SA,1623.64,407.04,1,5,7,1,2030.68
adp,2020,6,15,SB,1555.04,312.8,1,2,10,1,1867.84
adp,2020,6,15,SC,1677.08,271.29999999999995,2,4,6,2,1948.3799999999999
adp,2020,6,15,SD,1525.2399999999998,280.88,1,2,10,1,1806.12
adp,2020,6,15,SE,1656.6999999999998,275.04,2,5,5,2,1931.7399999999998
adp,2020,6,15,SF,1632.9,424.2,2,4,6,2,2057.1
adp,2020,6,15,SG,1314.8999999999999,243.4,2,7,3,2,1558.3
adp,2020,6,16,SA,1857.58,463.79999999999995,1,5,7,1,2321.38
adp,2020,6,16,SB,1762.9399999999998,370.80000000000007,1,2,10,1,2133.74
adp,2020,6,16,SC,1853.8799999999999,456.5,2,7,3,2,2310.38
adp,2020,6,16,SD,1849.6799999999998,439.98,1,2,10,1,2289.66
adp,2020,6,16,SE,1982.4,473.44,2,6,4,2,2455.84
adp,2020,6,16,SF,1790.1399999999999,328.98,1,4,7,2,2119.12
adp,2020,6,16,SG,1557.6,389.98,1,10,2,1,1947.58
adp,2020,6,17,SA,1923.7600000000002,491.08,2,4,6,2,2414.84
adp,2020,6,17,SB,1824.6999999999998,427.78000000000003,1,2,10,1,2252.48
adp,2020,6,17,SC,1765.4,450.88,1,6,5,2,2216.28
adp,2020,6,17,SD,1813.4,426.28000000000003,1,2,10,1,2239.6800000000003
adp,2020,6,17,SE,1759.5,476.14,2,6,4,2,2235.64
adp,2020,6,17,SF,1821.3400000000001,413.6,2,4,6,2,2234.94
adp,2020,6,17,SG,1615.3000000000002,401.17999999999995,1,8,3,2,2016.48
adp,2020,6,18,SA,1452.06,235.08,2,4,7,1,1687.1399999999999
adp,2020,6,18,SB,1437.7999999999997,312.9,1,2,10,1,1750.6999999999998
adp,2020,6,18,SC,1364.2399999999998,283.34000000000003,2,6,4,2,1647.58
adp,2020,6,18,SD,1345.56,325.58000000000004,1,2,10,1,1671.1399999999999
adp,2020,6,18,SE,1476.8,290.44,2,6,4,2,1767.24
adp,2020,6,18,SF,1525.66,317.34000000000003,2,4,6,2,1843.0
adp,2020,6,18,SG,1388.54,268.14,2,8,2,2,1656.6799999999998
adp,2020,6,19,SA,1740.6599999999999,323.96,2,5,6,1,2064.62
adp,2020,6,19,SB,1851.98,396.6,1,2,10,1,2248.58
adp,2020,6,19,SC,1701.7399999999998,308.0,1,7,4,2,2009.7399999999998
adp,2020,6,19,SD,1939.0,406.79999999999995,1,2,10,1,2345.8
adp,2020,6,19,SE,1499.58,269.1,2,8,3,1,1768.6799999999998
adp,2020,6,19,SF,2007.8000000000002,465.0,1,4,7,2,2472.8
adp,2020,6,19,SG,1535.8400000000001,270.38,1,10,2,1,1806.2200000000003
adp,2020,7,0,SA,1954.98,424.22,2,5,5,2,2379.2
adp,2020,7,0,SB,1750.1999999999998,323.9,1,2,10,1,2074.1
adp,2020,7,0,SC,1690.7,350.78,1,7,4,2,2041.48
adp,2020,7,0,SD,1821.94,379.48,1,2,10,1,2201.42
adp,2020,7,0,SE,1725.86,411.48,2,7,3,2,2137.34
adp,2020,7,0,SF,1842.6000000000001,326.9,1,4,7,2,2169.5
adp,2020,7,0,SG,1753.5,361.7,1,7,4,2,2115.2
adp,2020,7,1,SA,1860.2400000000002,390.28000000000003,2,6,5,1,2250.5200000000004
adp,2020,7,1,SB,1613.94,329.22,1,2,10,1,1943.16
adp,2020,7,1,SC,1624.52,337.2,2,7,3,2,1961.72
adp,2020,7,1,SD,1911.3000000000002,316.09999999999997,1,2,10,1,2227.4
adp,2020,7,1,SE,1864.0,375.94,2,8,2,2,2239.94
adp,2020,7,1,SF,1907.8399999999997,413.16,2,4,6,2,2320.9999999999995
adp,2020,7,1,SG,1536.8,299.08000000000004,1,10,2,1,1835.88
adp,2020,7,2,SA,1578.1599999999999,326.96,2,2,8,2,1905.12
adp,2020,7,2,SB,1714.28,304.92,1,2,10,1,2019.2
adp,2020,7,2,SC,1541.84,240.72000000000003,1,7,4,2,1782.56
adp,2020,7,2,SD,1732.54,375.90000000000003,1,2,10,1,2108.44
adp,2020,7,2,SE,1411.6999999999998,306.96,2,7,4,1,1718.6599999999999
adp,2020,7,2,SF,1975.52,426.20000000000005,2,4,6,2,2401.7200000000003
adp,2020,7,2,SG,1367.74,300.4,1,9,2,2,1668.1399999999999
adp,2020,7,3,SA,1608.1200000000001,378.86,1,8,4,1,1986.98
adp,2020,7,3,SB,1713.7399999999998,355.70000000000005,1,2,10,1,2069.4399999999996
adp,2020,7,3,SC,1716.1399999999999,321.29999999999995,1,6,5,2,2037.4399999999998
adp,2020,7,3,SD,1862.12,417.7,1,2,10,1,2279.8199999999997
adp,2020,7,3,SE,1646.6999999999998,351.84,2,5,5,2,1998.5399999999997
adp,2020,7,3,SF,1683.0400000000002,474.02,1,4,7,2,2157.0600000000004
adp,2020,7,3,SG,1523.54,281.1,1,8,3,2,1804.6399999999999
adp,2020,7,4,SA,1847.18,497.98,2,7,4,1,2345.16
adp,2020,7,4,SB,1781.8,413.88,1,2,10,1,2195.68
adp,2020,7,4,SC,1922.3400000000001,482.53999999999996,2,6,4,2,2404.88
adp,2020,7,4,SD,1712.04,400.38,1,2,10,1,2112.42
adp,2020,7,4,SE,1824.48,440.0,2,7,4,1,2264.48
adp,2020,7,4,SF,1836.74,346.84,2,4,6,2,2183.58
adp,2020,7,4,SG,1703.6,413.88,1,8,3,2,2117.48
adp,2020,7,5,SA,1613.48,368.06,2,7,4,1,1981.54
adp,2020,7,5,SB,1903.84,348.82,1,2,10,1,2252.66
adp,2020,7,5,SC,1459.28,350.12,2,6,4,2,1809.4
adp,2020,7,5,SD,1851.74,374.08000000000004,1,2,10,1,2225.82
adp,2020,7,5,SE,1439.5,346.35999999999996,2,6,4,2,1785.86
adp,2020,7,5,SF,2072.54,419.62,1,4,7,2,2492.16
adp,2020,7,5,SG,1387.58,257.9,2,8,2,2,1645.48
adp,2020,7,6,SA,1669.8000000000002,378.58000000000004,2,7,3,2,2048.38
adp,2020,7,6,SB,1648.2399999999998,344.28,1,2,10,1,1992.5199999999998
adp,2020,7,6,SC,1584.1000000000001,347.56000000000006,2,7,3,2,1931.6600000000003
adp,2020,7,6,SD,1716.84,376.78000000000003,1,2,10,1,2093.62
adp,2020,7,6,SE,1641.1,364.48,2,6,4,2,2005.58
adp,2020,7,6,SF,1815.1,390.56,2,4,6,2,2205.66
adp,2020,7,6,SG,1420.6399999999999,302.68,1,9,2,2,1723.32
adp,2020,7,7,SA,1768.7,404.35999999999996,2,7,4,1,2173.06
adp,2020,7,7,SB,1705.74,367.58000000000004,1,2,10,1,2073.32
adp,2020,7,7,SC,1610.7399999999998,380.28000000000003,1,7,4,2,1991.0199999999998
adp,2020,7,7,SD,1496.2400000000002,325.5,1,2,10,1,1821.7400000000002
adp,2020,7,7,SE,1606.6799999999998,384.70000000000005,2,7,4,1,1991.3799999999999
adp,2020,7,7,SF,1822.42,408.98,2,4,6,2,2231.4
adp,2020,7,7,SG,1422.54,324.78,1,9,2,2,1747.32
adp,2020,7,8,SA,1692.66,411.82,2,5,5,2,2104.48
adp,2020,7,8,SB,1738.8400000000001,371.32,1,2,10,1,2110.1600000000003
adp,2020,7,8,SC,1575.64,304.2,1,7,4,2,1879.8400000000001
adp,2020,7,8,SD,1644.8400000000001,376.70000000000005,1,2,10,1,2021.5400000000002
adp,2020,7,8,SE,1569.96,334.82000000000005,2,7,4,1,1904.7800000000002
